Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
1/01/2017 0:00,0.856,-99.9,-99.9,-99.9,-99.9,-99.9
1/01/2017 0:30,0.875,1.39,4.506,4.421,-99.9,-99.9
1/01/2017 1:00,0.763,1.15,5.513,4.52,49,25.65
1/01/2017 1:30,0.77,1.41,5.647,4.582,75,25.5
1/01/2017 2:00,0.747,1.16,5.083,4.515,91,25.45
1/01/2017 2:30,0.718,1.61,6.181,4.614,68,25.45
1/01/2017 3:00,0.707,1.34,4.705,4.568,73,25.5
1/01/2017 3:30,0.729,1.21,4.484,4.786,63,25.5
1/01/2017 4:00,0.733,1.2,5.042,4.897,68,25.5
1/01/2017 4:30,0.711,1.29,8.439,5.019,66,25.5
1/01/2017 5:00,0.698,1.11,4.584,4.867,64,25.55
1/01/2017 5:30,0.686,1.14,5.211,4.755,56,25.55
1/01/2017 6:00,0.721,1.12,5.813,4.843,67,25.5
1/01/2017 6:30,0.679,1.22,4.71,4.948,81,25.45
1/01/2017 7:00,0.66,1.08,5.353,5.068,90,25.45
1/01/2017 7:30,0.662,1.18,7.436,5.263,67,25.4
1/01/2017 8:00,0.653,1.21,6.001,5.007,90,25.45
1/01/2017 8:30,0.665,1.17,6.414,4.952,90,25.55
1/01/2017 9:00,0.684,1.55,6.691,5.022,88,25.6
1/01/2017 9:30,0.679,1.09,6.804,4.926,88,25.65
1/01/2017 10:00,0.667,1.12,6.641,4.928,122,25.75
1/01/2017 10:30,0.688,1.13,5.958,4.808,91,25.7
1/01/2017 11:00,0.644,0.99,6.691,4.559,92,25.9
1/01/2017 11:30,0.694,1.18,7.122,4.442,98,25.7
1/01/2017 12:00,0.707,1.59,7.019,4.314,97,26
1/01/2017 12:30,0.714,1.37,8.154,4.14,88,26.05
1/01/2017 13:00,0.739,1.19,5.668,4.149,98,26.05
1/01/2017 13:30,0.846,1.51,7.055,3.961,81,26.05
1/01/2017 14:00,0.815,1.23,3.833,3.963,73,26.05
1/01/2017 14:30,0.903,1.63,3.652,4.072,53,26.15
1/01/2017 15:00,0.908,1.48,3.886,3.933,50,26.3
1/01/2017 15:30,0.957,1.56,4.397,4.105,43,26.4
1/01/2017 16:00,0.996,1.605,5.468,4.121,45,26.4
1/01/2017 16:30,1.08,1.78,4.589,4.21,70,26.35
1/01/2017 17:00,1.078,1.86,5.18,4.285,40,26.4
1/01/2017 17:30,1.125,2.13,4.854,4.313,47,26.3
1/01/2017 18:00,1.165,1.69,5.266,4.435,56,26.2
1/01/2017 18:30,1.244,1.94,5.94,4.527,54,26.1
1/01/2017 19:00,1.234,1.86,6.329,4.454,66,25.95
1/01/2017 19:30,1.328,2.564,5.214,4.591,80,25.75
1/01/2017 20:00,1.266,2.2,4.809,4.404,-99.9,25.45
1/01/2017 20:30,1.171,2.5,5.368,4.388,46,25.4
1/01/2017 21:00,1.181,1.92,5.306,4.591,61,25.2
1/01/2017 21:30,1.238,2.25,5.337,4.579,75,25.2
1/01/2017 22:00,1.201,2.03,5.984,4.654,59,25.15
1/01/2017 22:30,1.163,2.06,5.642,4.56,70,25.1
1/01/2017 23:00,1.163,2.01,6.138,4.507,60,25.05
1/01/2017 23:30,1.153,1.91,5.971,4.588,68,25
2/01/2017 0:00,1.088,1.88,5.512,4.594,60,24.95
2/01/2017 0:30,1.073,1.97,5.433,4.409,64,24.95
2/01/2017 1:00,0.966,1.72,5.945,4.246,61,24.9
2/01/2017 1:30,0.998,1.58,5.26,4.368,63,24.9
2/01/2017 2:00,1.003,1.68,5.751,4.486,59,24.7
2/01/2017 2:30,0.963,1.9,5.998,4.262,53,24.75
2/01/2017 3:00,1.048,2.03,5.972,4.56,60,24.7
2/01/2017 3:30,0.936,1.6,6.356,4.574,60,24.7
2/01/2017 4:00,0.951,1.6,6.372,4.915,61,24.65
2/01/2017 4:30,0.965,1.43,5.961,4.595,56,24.55
2/01/2017 5:00,0.987,1.61,5.205,4.718,56,24.45
2/01/2017 5:30,0.896,1.36,6.105,4.649,60,24.4
2/01/2017 6:00,0.894,1.31,5.616,4.611,53,24.45
2/01/2017 6:30,0.965,1.58,6.142,4.906,57,24.45
2/01/2017 7:00,0.95,1.61,6.176,4.699,57,24.45
2/01/2017 7:30,0.916,1.67,5.782,4.646,60,24.55
2/01/2017 8:00,0.935,1.81,5.34,4.76,60,24.95
2/01/2017 8:30,0.885,1.71,5.591,4.838,54,25
2/01/2017 9:00,0.91,1.57,6.133,4.957,60,25.05
2/01/2017 9:30,0.907,1.56,6.295,5.074,49,24.95
2/01/2017 10:00,0.903,1.5,6.089,4.903,52,25
2/01/2017 10:30,0.942,1.48,5.487,4.926,60,25.1
2/01/2017 11:00,0.896,1.53,5.507,4.907,59,25.15
2/01/2017 11:30,0.918,1.51,5.698,4.98,64,25.25
2/01/2017 12:00,0.856,1.25,6.36,4.787,56,25.4
2/01/2017 12:30,0.861,1.66,5.768,4.571,71,25.35
2/01/2017 13:00,0.835,1.24,6.024,4.582,67,25.3
2/01/2017 13:30,0.889,1.37,6.199,4.476,64,25.4
2/01/2017 14:00,0.819,1.35,6.134,4.453,61,25.4
2/01/2017 14:30,0.822,1.6,5.329,4.303,52,25.3
2/01/2017 15:00,0.807,1.33,6.103,4.084,66,25.35
2/01/2017 15:30,0.872,1.45,6.099,4.343,64,25.2
2/01/2017 16:00,0.885,1.6,6.521,4.489,60,25.15
2/01/2017 16:30,0.848,1.46,5.988,4.207,64,25
2/01/2017 17:00,0.89,1.39,6.717,4.282,66,24.95
2/01/2017 17:30,0.931,1.7,6.32,4.39,60,24.8
2/01/2017 18:00,0.907,2,6.184,4.379,59,24.75
2/01/2017 18:30,0.917,1.34,5.845,4.461,52,24.65
2/01/2017 19:00,0.87,1.39,5.835,4.256,49,24.65
2/01/2017 19:30,0.902,1.5,5.963,4.432,52,24.6
2/01/2017 20:00,0.96,1.54,5.973,4.505,52,24.45
2/01/2017 20:30,0.953,1.84,5.492,4.673,59,24.45
2/01/2017 21:00,0.928,1.39,5.639,4.485,53,24.5
2/01/2017 21:30,0.911,1.77,5.632,4.51,56,24.5
2/01/2017 22:00,0.899,1.78,6.001,4.52,54,24.45
2/01/2017 22:30,0.898,1.31,5.225,4.656,60,24.45
2/01/2017 23:00,0.878,1.48,5.068,4.682,63,24.5
2/01/2017 23:30,0.85,1.67,5.957,4.653,71,24.5
3/01/2017 0:00,0.85,1.43,5.985,4.868,63,24.55
3/01/2017 0:30,0.906,1.49,6.16,4.939,64,24.5
3/01/2017 1:00,0.911,1.59,6.161,4.701,52,24.55
3/01/2017 1:30,0.865,1.77,6.27,4.285,54,24.5
3/01/2017 2:00,0.925,1.44,5.463,4.284,60,24.45
3/01/2017 2:30,0.889,1.35,6.356,4.267,56,24.5
3/01/2017 3:00,0.975,2.01,4.118,4.244,56,24.5
3/01/2017 3:30,1.088,2.05,4.72,4.276,60,24.5
3/01/2017 4:00,1.1,2.08,4.774,4.356,137,24.45
3/01/2017 4:30,1.034,1.73,4.525,4.28,160,24.45
3/01/2017 5:00,1.01,1.48,4.499,4.179,163,24.4
3/01/2017 5:30,1.026,1.87,4.295,4.267,164,24.8
3/01/2017 6:00,1.005,1.55,5.697,4.148,153,24.95
3/01/2017 6:30,1.123,1.9,6.127,4.349,61,24.95
3/01/2017 7:00,1.171,1.76,4.601,4.313,77,24.75
3/01/2017 7:30,1.138,1.87,4.541,4.199,156,24.8
3/01/2017 8:00,1.145,1.99,4.472,4.223,140,24.95
3/01/2017 8:30,1.105,2.01,4.589,4.317,153,25
3/01/2017 9:00,1.068,1.92,4.522,4.28,130,25
3/01/2017 9:30,1.142,2.1,4.593,4.468,151,25
3/01/2017 10:00,1.083,1.73,4.485,4.291,105,25
3/01/2017 10:30,1.105,1.8,4.864,4.451,77,25
3/01/2017 11:00,1.056,1.93,4.944,4.541,104,25
3/01/2017 11:30,1.145,2.057,5.842,4.434,88,25.55
3/01/2017 12:00,1.167,2.3,5.6,4.537,130,25.75
3/01/2017 12:30,1.189,1.88,6.184,4.384,91,25.75
3/01/2017 13:00,1.228,1.81,4.951,4.432,118,25.75
3/01/2017 13:30,1.309,2.06,5.643,4.423,115,25.75
3/01/2017 14:00,1.258,2.2,5.078,4.46,91,25.7
3/01/2017 14:30,1.287,2.12,5.171,4.496,98,25.7
3/01/2017 15:00,1.459,2.57,5.944,4.657,92,25.65
3/01/2017 15:30,1.427,2.64,4.721,4.557,88,25.5
3/01/2017 16:00,1.531,2.75,6.11,4.716,149,25.45
3/01/2017 16:30,1.735,2.73,5.471,4.665,80,25.4
3/01/2017 17:00,1.843,3.3,5.381,4.881,111,25.3
3/01/2017 17:30,1.908,3.22,5.519,4.922,132,25.25
3/01/2017 18:00,1.902,3.44,5.484,4.93,128,25.15
3/01/2017 18:30,2.017,3.05,5.791,4.926,115,25.05
3/01/2017 19:00,2.094,3.634,5.978,4.944,136,25.1
3/01/2017 19:30,1.957,3.183,5.789,4.837,125,25.15
3/01/2017 20:00,2.022,3.324,5.817,5.057,130,25.3
3/01/2017 20:30,2.075,3.74,5.704,4.931,130,25.4
3/01/2017 21:00,2.157,3.745,6.124,5.053,129,25.5
3/01/2017 21:30,2.145,3.38,6.295,5.263,115,25.5
3/01/2017 22:00,2.15,3.865,6.581,5.141,130,25.45
3/01/2017 22:30,2.153,3.411,5.805,5.394,105,25.45
3/01/2017 23:00,2.173,3.481,6.213,5.329,113,25.4
3/01/2017 23:30,1.944,3.17,6.189,5.175,123,25.4
4/01/2017 0:00,1.98,3.019,5.486,5.217,99,25.4
4/01/2017 0:30,1.981,3.18,6.792,5.223,108,25.4
4/01/2017 1:00,1.901,3.531,6.005,5.069,101,25.4
4/01/2017 1:30,1.97,3.482,6.904,5.313,106,25.4
4/01/2017 2:00,2.165,3.33,6.986,5.409,98,25.4
4/01/2017 2:30,1.981,4.108,5.8,5.148,112,25.4
4/01/2017 3:00,1.943,3.486,6.163,5.251,104,25.35
4/01/2017 3:30,1.727,2.98,6.574,5.029,111,25.25
4/01/2017 4:00,1.648,2.97,5.924,4.975,102,25.25
4/01/2017 4:30,1.857,2.922,5.591,5.048,87,25.3
4/01/2017 5:00,1.77,2.91,6.621,5.01,105,25.4
4/01/2017 5:30,1.646,3.47,6.408,5.086,97,25.4
4/01/2017 6:00,1.613,2.602,5.488,4.94,115,25.4
4/01/2017 6:30,1.403,2.6,6.551,4.697,109,25.4
4/01/2017 7:00,1.46,2.46,5.64,4.808,91,25.4
4/01/2017 7:30,1.492,2.24,6.748,4.71,77,25.4
4/01/2017 8:00,1.818,2.749,6.298,4.81,80,25.4
4/01/2017 8:30,1.703,2.819,7.022,5.068,129,25.45
4/01/2017 9:00,1.845,3.41,6.297,5.046,105,25.45
4/01/2017 9:30,1.723,3.08,6.178,5.166,113,25.4
4/01/2017 10:00,1.674,2.718,6.641,4.849,118,25.4
4/01/2017 10:30,1.753,3.22,5.467,5.115,73,25.3
4/01/2017 11:00,1.651,2.88,5.907,4.952,90,25.3
4/01/2017 11:30,1.866,3.05,6.848,5.099,80,25.3
4/01/2017 12:00,1.802,2.72,6.776,4.989,87,25.3
4/01/2017 12:30,1.798,3.22,6.769,4.786,95,25.3
4/01/2017 13:00,1.802,3.44,5.989,5.081,125,25.3
4/01/2017 13:30,1.732,2.56,5.622,4.935,122,25.3
4/01/2017 14:00,1.841,2.987,6.383,5.075,129,25.3
4/01/2017 14:30,1.728,3.37,6.372,5.087,106,25.3
4/01/2017 15:00,1.719,2.91,5.479,4.925,140,25.4
4/01/2017 15:30,1.763,3.341,6.786,5.127,118,25.4
4/01/2017 16:00,1.826,2.71,5.969,5.015,104,25.4
4/01/2017 16:30,1.714,2.69,5.494,5.006,130,25.35
4/01/2017 17:00,1.745,3.77,7.575,5.017,120,25.35
4/01/2017 17:30,1.73,2.69,6.131,4.894,75,25.3
4/01/2017 18:00,1.831,3.15,6.733,5.008,95,25.2
4/01/2017 18:30,1.825,3.24,7.006,5.211,87,25.05
4/01/2017 19:00,1.782,2.784,6.404,5.174,83,25
4/01/2017 19:30,1.756,2.918,5.76,4.874,105,25
4/01/2017 20:00,1.952,3.472,6.341,5.017,112,25.1
4/01/2017 20:30,1.722,2.89,7.276,5.141,113,25.15
4/01/2017 21:00,1.738,2.89,6.572,5.083,111,25.15
4/01/2017 21:30,1.718,3.1,6.15,5.159,101,25.15
4/01/2017 22:00,1.679,2.969,6.12,5.136,71,25.2
4/01/2017 22:30,1.737,3,6.984,5.208,105,25.15
4/01/2017 23:00,1.69,2.941,7.015,5.04,91,25.15
4/01/2017 23:30,1.713,3.21,7.246,4.974,84,25.15
5/01/2017 0:00,1.708,3.44,6.828,5.19,84,25.1
5/01/2017 0:30,1.77,3.282,7.357,5.078,81,25.1
5/01/2017 1:00,1.658,2.84,5.481,5.307,101,25.1
5/01/2017 1:30,1.525,2.56,7.065,4.974,108,25.15
5/01/2017 2:00,1.595,2.83,6.784,4.94,98,25.1
5/01/2017 2:30,1.516,2.58,6.547,5.102,87,25.15
5/01/2017 3:00,1.476,2.05,6.557,4.94,90,25.15
5/01/2017 3:30,1.498,2.65,6.363,4.814,85,25.25
5/01/2017 4:00,1.511,2.47,7.278,4.894,108,25.3
5/01/2017 4:30,1.572,2.92,6.326,4.771,85,25.3
5/01/2017 5:00,1.558,2.713,6.957,5.106,97,25.35
5/01/2017 5:30,1.47,2.47,6.994,4.905,87,25.4
5/01/2017 6:00,1.503,2.407,6.176,4.824,80,25.4
5/01/2017 6:30,1.599,2.75,6.802,4.984,87,25.4
5/01/2017 7:00,1.42,2.28,6.124,4.889,87,25.45
5/01/2017 7:30,1.436,2.5,5.669,4.779,91,25.45
5/01/2017 8:00,1.41,2.46,7.021,5.128,90,25.45
5/01/2017 8:30,1.324,2.258,6.542,4.999,80,25.5
5/01/2017 9:00,1.255,2.25,7.055,4.895,87,25.55
5/01/2017 9:30,1.231,2.03,6.767,5.071,94,25.55
5/01/2017 10:00,1.243,2.15,7.052,4.992,98,25.6
5/01/2017 10:30,1.264,2.05,7.028,5.035,78,25.6
5/01/2017 11:00,1.146,1.95,6.846,5.007,77,25.65
5/01/2017 11:30,1.178,2.09,6.392,4.887,80,25.7
5/01/2017 12:00,1.142,2.21,6.774,4.818,84,25.75
5/01/2017 12:30,1.128,2,7.005,5.032,88,25.8
5/01/2017 13:00,1.206,2.19,6.839,4.881,92,25.85
5/01/2017 13:30,1.154,1.88,7.356,4.947,78,25.9
5/01/2017 14:00,1.225,2.37,7.071,4.952,67,25.95
5/01/2017 14:30,1.207,2.18,6.419,4.84,68,25.95
5/01/2017 15:00,1.225,1.9,7.354,5.019,85,25.95
5/01/2017 15:30,1.192,2.03,6.593,5.135,95,26
5/01/2017 16:00,1.177,1.98,7.054,4.899,81,25.95
5/01/2017 16:30,1.088,2.06,7.824,4.741,83,25.95
5/01/2017 17:00,1.163,1.98,7.242,4.822,54,25.95
5/01/2017 17:30,1.17,1.83,6.181,4.989,67,25.95
5/01/2017 18:00,1.108,1.83,7.249,5.243,80,25.95
5/01/2017 18:30,1.163,1.78,6.361,5.115,67,25.9
5/01/2017 19:00,1.144,2.03,7.068,4.987,73,25.9
5/01/2017 19:30,1.172,2.27,7.023,4.924,77,25.95
5/01/2017 20:00,1.259,2.44,7.094,5.138,59,25.95
5/01/2017 20:30,1.193,1.9,6.366,4.849,52,25.95
5/01/2017 21:00,1.265,2.25,7.042,5.012,46,25.95
5/01/2017 21:30,1.295,2.66,7.221,5.036,56,25.9
5/01/2017 22:00,1.24,1.97,7.251,4.947,47,25.9
5/01/2017 22:30,1.264,2.19,6.872,5.026,45,25.9
5/01/2017 23:00,1.313,2.29,7.042,5.111,61,25.9
5/01/2017 23:30,1.355,2.1,6.732,5.071,61,25.9
6/01/2017 0:00,1.456,2.46,7.031,5.362,57,25.9
6/01/2017 0:30,1.331,2.12,6.955,4.96,49,25.9
6/01/2017 1:00,1.3,2.04,7.125,4.938,49,25.9
6/01/2017 1:30,1.351,2.28,6.769,5.276,54,25.9
6/01/2017 2:00,1.328,2.33,6.777,5.184,75,25.9
6/01/2017 2:30,1.336,2.48,7.234,5.203,56,25.9
6/01/2017 3:00,1.396,2.17,6.782,4.983,74,25.9
6/01/2017 3:30,1.311,1.97,7.362,4.931,68,25.9
6/01/2017 4:00,1.348,2.86,6.857,4.887,60,25.9
6/01/2017 4:30,1.341,2.16,6.159,4.801,78,25.85
6/01/2017 5:00,1.342,2.15,6.526,4.915,81,25.85
6/01/2017 5:30,1.326,2.33,7.436,4.959,56,25.85
6/01/2017 6:00,1.318,1.94,6.971,4.986,74,25.85
6/01/2017 6:30,1.358,2.12,6.775,4.863,57,25.9
6/01/2017 7:00,1.293,2.25,6.765,4.802,80,25.85
6/01/2017 7:30,1.352,2.39,6.166,4.966,75,25.85
6/01/2017 8:00,1.303,2.47,6.942,5.038,70,25.85
6/01/2017 8:30,1.278,2.23,6.927,4.758,59,25.85
6/01/2017 9:00,1.295,2.28,6.591,4.966,68,25.85
6/01/2017 9:30,1.284,2.13,6.826,5.046,115,25.85
6/01/2017 10:00,1.313,2.4,6.77,5.209,59,25.9
6/01/2017 10:30,1.355,2.49,6.615,5.113,83,25.9
6/01/2017 11:00,1.347,2.19,6.982,5.102,74,25.9
6/01/2017 11:30,1.378,2.39,6.577,5.379,83,25.9
6/01/2017 12:00,1.305,2.33,6.741,5.195,77,25.95
6/01/2017 12:30,1.293,1.97,6.343,5.166,75,25.95
6/01/2017 13:00,1.354,2.16,6.786,5.175,78,25.95
6/01/2017 13:30,1.251,2.23,6.334,5.106,74,26
6/01/2017 14:00,1.271,2.1,6.591,5.263,75,26
6/01/2017 14:30,1.263,2.37,7.696,5.261,74,26
6/01/2017 15:00,1.253,2.28,6.56,5.292,81,26.05
6/01/2017 15:30,1.21,2.14,7.009,5.228,81,26.05
6/01/2017 16:00,1.24,2.14,6.357,5.226,87,26.05
6/01/2017 16:30,1.238,2.35,7.468,5.437,95,26.05
6/01/2017 17:00,1.188,2.03,7.298,5.129,95,26.05
6/01/2017 17:30,1.143,1.84,7.213,5.013,75,26
6/01/2017 18:00,1.273,2.11,7.476,5.117,80,26
6/01/2017 18:30,1.207,1.89,7.204,4.974,95,25.95
6/01/2017 19:00,1.316,2.11,6.783,4.975,81,25.95
6/01/2017 19:30,1.237,1.907,7.673,4.811,80,25.95
6/01/2017 20:00,1.398,2.43,6.799,5.176,80,25.95
6/01/2017 20:30,1.434,3.05,7.08,4.994,91,25.95
6/01/2017 21:00,1.467,2.81,6.563,5.011,91,25.9
6/01/2017 21:30,1.477,2.8,5.176,4.989,78,25.9
6/01/2017 22:00,1.468,2.711,7.853,4.972,81,25.9
6/01/2017 22:30,1.571,2.89,7.037,5.138,109,25.9
6/01/2017 23:00,1.563,2.75,7.562,5.011,80,25.9
6/01/2017 23:30,1.51,2.496,7.004,4.687,77,25.9
7/01/2017 0:00,1.637,2.66,7.008,5.168,78,25.9
7/01/2017 0:30,1.636,2.59,6.598,5.16,84,25.9
7/01/2017 1:00,1.677,2.97,6.512,5.243,90,25.9
7/01/2017 1:30,1.682,2.53,7.448,5.289,88,25.85
7/01/2017 2:00,1.588,2.46,7.561,5.187,88,25.85
7/01/2017 2:30,1.665,2.77,6.319,5.064,88,25.85
7/01/2017 3:00,1.69,2.84,7.487,5.163,88,25.85
7/01/2017 3:30,1.72,3.34,7.296,5.489,88,25.85
7/01/2017 4:00,1.692,2.84,7.475,4.967,95,25.85
7/01/2017 4:30,1.813,3.2,7.574,5.221,94,25.85
7/01/2017 5:00,1.817,3.47,7.501,5.239,94,25.85
7/01/2017 5:30,1.889,2.89,7.047,5.296,94,25.85
7/01/2017 6:00,2.097,3.568,8.152,5.441,87,25.8
7/01/2017 6:30,2.035,3.49,7.527,5.325,99,25.85
7/01/2017 7:00,1.955,3.01,6.71,5.379,90,25.85
7/01/2017 7:30,1.966,3.31,7.732,5.461,95,25.85
7/01/2017 8:00,2.004,3.52,7.307,5.428,92,25.85
7/01/2017 8:30,1.999,3.29,6.593,5.639,101,25.85
7/01/2017 9:00,1.96,3.75,6.546,5.416,94,25.85
7/01/2017 9:30,2.114,3.15,7.823,5.811,88,25.85
7/01/2017 10:00,2.175,3.56,8.155,5.461,92,25.85
7/01/2017 10:30,1.916,4.047,8.45,5.417,105,25.9
7/01/2017 11:00,2.14,3.421,8.237,5.665,92,25.9
7/01/2017 11:30,2.022,3.6,7.57,5.579,87,25.9
7/01/2017 12:00,1.97,3.104,8.427,5.503,91,25.95
7/01/2017 12:30,2.126,3.48,7.95,5.902,95,25.95
7/01/2017 13:00,2.054,3.09,7.618,5.628,94,26
7/01/2017 13:30,1.971,3.54,8.049,5.335,95,26.05
7/01/2017 14:00,2.111,4.296,7.14,5.88,94,26.05
7/01/2017 14:30,1.959,3.79,8.222,5.492,95,26.05
7/01/2017 15:00,2.143,3.91,7.918,5.632,95,26.05
7/01/2017 15:30,2.141,3.472,7.866,5.686,102,26.05
7/01/2017 16:00,2.148,3.47,8.554,5.924,98,26.05
7/01/2017 16:30,2.047,3.458,8.342,5.328,95,26.05
7/01/2017 17:00,1.993,3.26,7.499,5.562,94,26.05
7/01/2017 17:30,2.166,3.47,8.347,5.495,92,26.05
7/01/2017 18:00,2.065,3.35,8.517,5.349,92,26.05
7/01/2017 18:30,2.136,3.38,8.511,5.67,98,26.05
7/01/2017 19:00,2.15,3.98,8.802,5.677,97,26
7/01/2017 19:30,2.334,3.599,8.709,5.977,91,26.05
7/01/2017 20:00,2.148,3.5,8.586,5.751,99,26.05
7/01/2017 20:30,2.014,3.16,9.253,5.796,98,26.05
7/01/2017 21:00,2.216,4.04,7.934,5.827,94,26.05
7/01/2017 21:30,2.137,3.298,8.387,5.928,98,26.05
7/01/2017 22:00,2.055,3.39,8.677,5.49,98,26.05
7/01/2017 22:30,2.058,3.13,8.516,5.645,104,26
7/01/2017 23:00,2.03,3.69,8.152,5.59,102,26
7/01/2017 23:30,2.121,3.474,8.806,5.765,106,26
8/01/2017 0:00,2.035,3.22,8.885,5.6,101,25.95
8/01/2017 0:30,1.949,3.23,8.226,5.554,102,25.95
8/01/2017 1:00,2.168,3.51,8.306,5.58,104,25.95
8/01/2017 1:30,2.148,4.03,8.62,5.867,104,25.95
8/01/2017 2:00,1.953,4.02,8.191,5.558,105,25.9
8/01/2017 2:30,2.022,2.89,7.41,5.914,101,25.9
8/01/2017 3:00,2.15,4.03,8.626,5.921,101,25.9
8/01/2017 3:30,2.142,3.684,8.937,5.822,102,25.85
8/01/2017 4:00,2.078,3.3,9.257,5.758,102,25.85
8/01/2017 4:30,2.077,3.66,7.999,6.387,101,25.85
8/01/2017 5:00,2.096,3.3,9.171,6.135,98,25.85
8/01/2017 5:30,2.243,3.637,9.197,6.281,101,25.8
8/01/2017 6:00,2.032,3.68,9.281,5.94,98,25.85
8/01/2017 6:30,1.985,3.44,8.52,5.941,98,25.85
8/01/2017 7:00,1.969,2.92,9.324,6.244,94,25.85
8/01/2017 7:30,1.974,3.05,8.491,6.076,97,25.85
8/01/2017 8:00,2.043,3.74,8.969,6.133,92,25.9
8/01/2017 8:30,2.02,3.17,8.226,6.321,95,25.9
8/01/2017 9:00,1.936,3.5,9.316,5.937,99,25.9
8/01/2017 9:30,2.023,3.24,8.459,6.36,95,25.95
8/01/2017 10:00,1.897,2.86,7.851,5.872,99,26
8/01/2017 10:30,1.989,2.9,8.912,6.157,104,26
8/01/2017 11:00,1.897,3.49,9.273,5.931,101,26.05
8/01/2017 11:30,2.008,3.54,8.527,6.109,101,26.05
8/01/2017 12:00,1.972,3.18,8.659,6.002,92,26.05
8/01/2017 12:30,1.923,3.11,8.616,6.21,92,26.1
8/01/2017 13:00,1.888,3.39,8.921,5.805,99,26.1
8/01/2017 13:30,1.873,3.88,8.206,5.862,101,26.2
8/01/2017 14:00,1.9,3.28,8.687,5.791,98,26.2
8/01/2017 14:30,1.739,2.85,8.566,5.836,95,26.2
8/01/2017 15:00,1.842,2.96,8.509,6.029,101,26.2
8/01/2017 15:30,1.667,2.87,9.186,5.875,99,26.2
8/01/2017 16:00,1.782,2.98,8.916,6.189,98,26.2
8/01/2017 16:30,1.672,2.57,8.576,5.963,102,26.2
8/01/2017 17:00,1.685,2.66,9.104,5.923,101,26.2
8/01/2017 17:30,1.719,3.11,8.541,6.02,98,26.15
8/01/2017 18:00,1.583,2.66,8.21,5.781,98,26.15
8/01/2017 18:30,1.752,3.6,8.178,6.178,99,26.15
8/01/2017 19:00,1.734,3.04,8.601,5.781,95,26.1
8/01/2017 19:30,1.714,2.58,8.912,6.275,98,26.1
8/01/2017 20:00,1.703,2.96,8.947,6.272,98,26.1
8/01/2017 20:30,1.543,2.77,8.884,6.075,99,26.05
8/01/2017 21:00,1.619,2.57,8.829,5.877,94,26.05
8/01/2017 21:30,1.7,2.94,8.822,6.092,99,26.05
8/01/2017 22:00,1.508,2.62,8.675,5.899,104,26.05
8/01/2017 22:30,1.71,3.05,8.904,5.992,99,26.05
8/01/2017 23:00,1.72,2.5,7.912,6.126,97,26.05
8/01/2017 23:30,1.631,3.08,9.238,6.002,95,26.05
9/01/2017 0:00,1.63,2.73,9.144,5.955,99,26
9/01/2017 0:30,1.627,2.42,7.877,6.376,98,26
9/01/2017 1:00,1.662,3.07,8.886,6.266,97,26
9/01/2017 1:30,1.556,2.38,9.203,6.323,98,26
9/01/2017 2:00,1.481,3.01,8.497,6.018,95,26
9/01/2017 2:30,1.498,2.66,8.52,5.786,97,26
9/01/2017 3:00,1.494,2.35,9.095,5.988,90,26
9/01/2017 3:30,1.538,3.03,8.77,5.89,99,25.95
9/01/2017 4:00,1.482,2.6,9.192,5.937,91,25.95
9/01/2017 4:30,1.404,2.3,8.178,5.842,95,25.95
9/01/2017 5:00,1.573,2.64,8.378,6.338,98,25.95
9/01/2017 5:30,1.508,2.56,8.746,6.169,95,25.95
9/01/2017 6:00,1.49,2.42,8.858,5.944,98,25.95
9/01/2017 6:30,1.486,2.44,8.944,6.115,99,25.95
9/01/2017 7:00,1.557,2.81,8.165,6.22,95,25.95
9/01/2017 7:30,1.586,2.29,8.523,6.472,95,25.95
9/01/2017 8:00,1.412,2.41,8.902,5.961,94,25.95
9/01/2017 8:30,1.587,2.75,8.547,6.664,92,25.95
9/01/2017 9:00,1.611,2.49,8.855,6.546,94,26
9/01/2017 9:30,1.479,2.25,9.108,6.359,99,26.05
9/01/2017 10:00,1.512,2.39,8.586,6.398,95,26.15
9/01/2017 10:30,1.48,2.55,8.883,6.321,88,26.2
9/01/2017 11:00,1.539,2.21,8.538,6.338,99,26.3
9/01/2017 11:30,1.545,2.28,8.838,6.465,88,26.4
9/01/2017 12:00,1.415,2.08,8.89,6.603,98,26.55
9/01/2017 12:30,1.576,2.6,8.812,6.282,91,26.55
9/01/2017 13:00,1.488,2.24,9.175,6.273,92,26.55
9/01/2017 13:30,1.489,2.23,8.863,6.425,95,26.65
9/01/2017 14:00,1.554,2.42,8.594,6.734,94,26.65
9/01/2017 14:30,1.576,2.92,8.199,5.995,92,26.7
9/01/2017 15:00,1.716,3.09,7.923,6.17,98,26.55
9/01/2017 15:30,1.576,2.37,8.884,6.005,95,26.5
9/01/2017 16:00,1.495,2.8,8.294,6.15,84,26.45
9/01/2017 16:30,1.545,2.54,7.865,5.974,87,26.35
9/01/2017 17:00,1.622,3.26,8.479,5.962,92,26.35
9/01/2017 17:30,1.551,2.65,8.816,6.038,101,26.35
9/01/2017 18:00,1.533,2.75,8.844,6.101,92,26.25
9/01/2017 18:30,1.659,2.7,8.483,6.126,94,26.15
9/01/2017 19:00,1.659,2.86,8.45,6.511,95,26.25
9/01/2017 19:30,1.659,2.79,8.744,6.414,94,26.2
9/01/2017 20:00,1.542,2.76,8.547,6.011,97,26.15
