Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
1/01/2017 0:00,1.015,1.88,5.513,5.01,57.12,21.85
1/01/2017 0:30,1.003,1.62,7.501,4.904,63.12,21.75
1/01/2017 1:00,0.939,1.73,5.462,4.867,63.12,21.75
1/01/2017 1:30,0.976,1.81,7.279,4.98,60.12,21.7
1/01/2017 2:00,0.949,1.82,5.428,4.888,75.12,21.95
1/01/2017 2:30,0.977,1.96,5.63,4.946,61.12,22.05
1/01/2017 3:00,0.879,1.39,5.651,4.745,56.12,21.85
1/01/2017 3:30,0.901,1.41,5.83,4.736,68.12,21.7
1/01/2017 4:00,0.899,1.39,5.231,4.758,61.12,21.65
1/01/2017 4:30,0.886,1.6,5.354,4.604,54.12,21.6
1/01/2017 5:00,0.869,1.48,5.385,4.62,56.12,21.55
1/01/2017 5:30,0.94,1.58,5.213,4.639,50.12,21.55
1/01/2017 6:00,0.853,1.54,5.007,4.617,49.12,21.55
1/01/2017 6:30,0.875,1.48,5.524,4.715,50.12,21.6
1/01/2017 7:00,0.89,1.32,7.469,4.611,51.12,21.45
1/01/2017 7:30,0.851,1.41,4.307,4.417,89.12,21.4
1/01/2017 8:00,0.84,1.41,7.815,4.48,81.12,21.3
1/01/2017 8:30,0.837,1.36,8.046,4.502,86.12,21.25
1/01/2017 9:00,0.831,1.34,7.344,4.498,81.12,21.25
1/01/2017 9:30,0.796,1.22,7.876,4.475,85.12,21.25
1/01/2017 10:00,0.759,1.21,7.548,4.533,85.12,21.35
1/01/2017 10:30,0.727,1.33,6.333,4.451,78.12,21.5
1/01/2017 11:00,0.785,1.46,7.048,4.352,85.12,22.15
1/01/2017 11:30,0.77,1.35,6.414,4.041,74.12,21.9
1/01/2017 12:00,0.798,1.3,7.548,4.064,71.12,21.8
1/01/2017 12:30,0.857,1.52,6.417,3.79,75.12,21.75
1/01/2017 13:00,0.871,1.43,6.519,3.958,68.12,21.9
1/01/2017 13:30,0.874,1.39,6.173,4.074,75.12,22.1
1/01/2017 14:00,0.845,1.56,6.585,3.988,82.12,21.85
1/01/2017 14:30,0.842,1.36,5.188,4.091,75.12,20.9
1/01/2017 15:00,0.789,1.26,7.212,3.993,79.12,21.25
1/01/2017 15:30,0.762,1.22,7.461,4.005,79.12,21.4
1/01/2017 16:00,0.752,1.23,6.3,4.147,51.12,21.8
1/01/2017 16:30,0.769,1.4,6.013,4.162,78.12,21.85
1/01/2017 17:00,0.805,1.22,6.788,4.337,75.12,21.45
1/01/2017 17:30,0.837,1.34,5.653,4.535,81.12,21.4
1/01/2017 18:00,0.819,1.45,6.193,4.457,82.12,21.25
1/01/2017 18:30,0.849,1.3,6.631,4.297,74.12,21
1/01/2017 19:00,0.893,1.64,6.538,4.582,75.12,20.8
1/01/2017 19:30,0.946,1.77,6.438,4.745,75.12,20.65
1/01/2017 20:00,0.962,1.79,6.332,4.642,77.12,20.85
1/01/2017 20:30,1.072,1.97,6.329,4.892,77.12,20.9
1/01/2017 21:00,1.089,1.76,5.98,4.962,70.12,20.95
1/01/2017 21:30,1.183,1.79,6.757,4.926,68.12,21.1
1/01/2017 22:00,1.123,1.74,6.991,4.781,68.12,21.15
1/01/2017 22:30,1.105,1.69,6.367,4.934,70.12,20.95
1/01/2017 23:00,1.12,1.81,6.79,4.856,72.12,20.9
1/01/2017 23:30,1.115,1.9,6.593,4.942,70.12,20.9
2/01/2017 0:00,1.092,1.78,6.751,4.879,70.12,20.9
2/01/2017 0:30,1.056,1.84,6.579,4.864,72.12,20.85
2/01/2017 1:00,1.085,1.71,5.456,4.835,71.12,20.85
2/01/2017 1:30,1.094,1.69,6.348,5.095,60.12,20.85
2/01/2017 2:00,1.119,1.94,6.017,4.811,65.12,20.8
2/01/2017 2:30,1.029,1.86,5.984,5.035,63.12,20.85
2/01/2017 3:00,0.959,1.7,5.807,4.773,57.12,20.85
2/01/2017 3:30,0.928,1.61,5.537,4.844,63.12,20.85
2/01/2017 4:00,0.902,1.51,5.471,4.756,64.12,20.85
2/01/2017 4:30,0.9,1.38,5.803,4.676,65.12,20.85
2/01/2017 5:00,0.944,1.63,6.18,4.863,68.12,20.85
2/01/2017 5:30,0.88,1.41,5.349,4.96,70.12,20.85
2/01/2017 6:00,0.839,1.5,6.566,4.748,65.12,20.85
2/01/2017 6:30,0.822,1.47,5.448,4.728,64.12,20.85
2/01/2017 7:00,0.752,1.61,6.419,4.689,70.12,20.8
2/01/2017 7:30,0.788,1.29,6.797,4.685,74.12,21.1
2/01/2017 8:00,0.766,1.34,5.801,4.73,82.12,21.15
2/01/2017 8:30,0.748,1.25,6.376,4.622,67.12,20.7
2/01/2017 9:00,0.752,1.29,5.997,4.451,71.12,21.25
2/01/2017 9:30,0.762,1.42,6.097,4.552,60.12,21.05
2/01/2017 10:00,0.761,1.35,6.522,4.502,71.12,21.2
2/01/2017 10:30,0.764,1.33,6.319,4.225,67.12,21.35
2/01/2017 11:00,0.785,1.22,6.169,4.164,71.12,21.3
2/01/2017 11:30,0.752,1.26,6.589,4.25,67.12,21.1
2/01/2017 12:00,0.766,1.35,6.151,4.227,61.12,21.1
2/01/2017 12:30,0.796,1.23,5.811,4.385,64.12,21.45
2/01/2017 13:00,0.816,1.69,5.497,4.15,61.12,21.9
2/01/2017 13:30,0.825,1.25,5.573,4.082,57.12,22.15
2/01/2017 14:00,0.773,1.23,5.95,3.929,54.12,22.2
2/01/2017 14:30,0.791,1.27,5.93,4.052,53.12,22.5
2/01/2017 15:00,0.777,1.26,5.66,4.042,57.12,22.1
2/01/2017 15:30,0.771,1.45,5.343,4.012,63.12,22
2/01/2017 16:00,0.709,1.29,5.181,4.067,67.12,21.6
2/01/2017 16:30,0.695,1.14,5.188,4.149,71.12,21.3
2/01/2017 17:00,0.722,1.36,4.811,4.146,64.12,21
2/01/2017 17:30,0.747,1.21,5.21,4.318,64.12,20.9
2/01/2017 18:00,0.755,1.27,6.287,4.566,58.12,20.6
2/01/2017 18:30,0.76,1.29,5.569,4.298,63.12,20.65
2/01/2017 19:00,0.781,1.23,4.199,4.494,58.12,21.4
2/01/2017 19:30,0.775,1.3,4.223,4.441,68.12,21.65
2/01/2017 20:00,0.726,1.36,4.963,4.025,63.12,22.1
2/01/2017 20:30,0.714,1.2,10.26,4.101,60.12,21.25
2/01/2017 21:00,0.724,1.16,5.665,4.474,58.12,21.4
2/01/2017 21:30,0.693,1.2,5.905,4.429,58.12,21.6
2/01/2017 22:00,0.71,1.27,5.646,4.632,65.12,21.65
2/01/2017 22:30,0.702,1.17,5.665,4.533,65.12,21.7
2/01/2017 23:00,0.684,1.11,6.294,4.273,64.12,21.65
2/01/2017 23:30,0.708,1.31,6.16,4.698,63.12,21.65
3/01/2017 0:00,0.711,1.25,6.166,4.77,60.12,21.55
3/01/2017 0:30,0.736,1.21,4.953,4.659,61.12,21.6
3/01/2017 1:00,0.748,1.2,6.018,4.886,70.12,21.7
3/01/2017 1:30,0.727,1.51,5.642,4.674,57.12,21.75
3/01/2017 2:00,0.741,1.3,5.633,4.469,64.12,21.7
3/01/2017 2:30,0.726,1.24,5.622,4.683,61.12,21.75
3/01/2017 3:00,0.76,1.35,5.94,4.77,58.12,21.85
3/01/2017 3:30,0.71,1.23,5.072,4.522,58.12,21.85
3/01/2017 4:00,0.721,1.33,5.792,4.216,77.12,21.85
3/01/2017 4:30,0.71,1.11,8.616,4.027,64.12,21.85
3/01/2017 5:00,0.71,1.08,9.475,3.993,84.12,21.9
3/01/2017 5:30,0.708,1.35,5.602,4.043,79.12,21.95
3/01/2017 6:00,0.675,1.1,8.622,4.04,78.12,21.95
3/01/2017 6:30,0.747,1.32,8.593,3.929,88.12,22.05
3/01/2017 7:00,0.7,1.2,9.314,3.947,84.12,22.2
3/01/2017 7:30,0.764,1.39,8.899,4.212,78.12,22.45
3/01/2017 8:00,0.715,1.09,7.935,4.107,64.12,22.5
3/01/2017 8:30,0.731,1.18,6.995,4.14,75.12,22.55
3/01/2017 9:00,0.772,1.25,6.346,4.07,85.12,22.55
3/01/2017 9:30,0.774,1.33,6.378,4.046,106.12,22.45
3/01/2017 10:00,0.818,1.5,5.474,4.418,96.12,22.35
3/01/2017 10:30,0.877,1.4,6.678,4.564,99.12,22.3
3/01/2017 11:00,0.848,1.47,7.015,4.542,102.12,22.35
3/01/2017 11:30,0.971,1.89,6.129,4.757,108.12,22.35
3/01/2017 12:00,1.082,1.83,5.59,4.782,98.12,22.3
3/01/2017 12:30,1.137,2.1,4.717,4.418,113.12,22.2
3/01/2017 13:00,1.429,2.33,5.304,4.666,136.12,22
3/01/2017 13:30,1.473,2.79,5.18,4.579,146.12,22
3/01/2017 14:00,1.392,2.37,4.834,4.485,139.12,22
3/01/2017 14:30,1.351,2.4,4.939,4.538,134.12,22
3/01/2017 15:00,1.347,2.04,5.066,4.408,130.12,22.35
3/01/2017 15:30,1.36,2.2,4.502,4.36,144.12,22.45
3/01/2017 16:00,1.316,2.28,4.588,4.517,150.12,22.5
3/01/2017 16:30,1.204,2.07,4.829,4.407,141.12,22.55
3/01/2017 17:00,1.231,2.24,5.618,4.457,131.12,22.35
3/01/2017 17:30,1.078,2.05,7.526,4.193,108.12,22.4
3/01/2017 18:00,1.014,1.52,5.948,4.277,103.12,22.55
3/01/2017 18:30,0.955,1.5,6.984,4.361,95.12,22.9
3/01/2017 19:00,0.949,1.59,6.385,4.28,105.12,22.9
3/01/2017 19:30,0.967,1.61,5.79,4.239,99.12,22.9
3/01/2017 20:00,1.17,2.06,6.003,4.504,92.12,22.9
3/01/2017 20:30,1.137,2.01,6.779,4.363,106.12,22.85
3/01/2017 21:00,1.181,2.13,6.32,4.37,92.12,22.8
3/01/2017 21:30,1.226,2.27,6.677,4.664,99.12,22.65
3/01/2017 22:00,1.239,2.02,6.523,4.751,95.12,22.75
3/01/2017 22:30,1.203,1.98,5.986,4.842,98.12,22.75
3/01/2017 23:00,1.237,2.19,5.82,4.641,89.12,22.75
3/01/2017 23:30,1.132,1.86,6.268,4.574,101.12,22.75
4/01/2017 0:00,1.21,2.1,6.556,4.785,82.12,22.7
4/01/2017 0:30,1.181,1.89,6.369,4.746,95.12,22.7
4/01/2017 1:00,1.174,1.96,6.546,4.997,92.12,22.7
4/01/2017 1:30,1.146,1.87,6.989,4.999,95.12,22.75
4/01/2017 2:00,1.158,1.86,5.999,4.824,92.12,22.7
4/01/2017 2:30,1.11,2.03,6.604,4.796,99.12,22.65
4/01/2017 3:00,1.186,2.18,6.734,5.035,103.12,22.7
4/01/2017 3:30,1.09,1.73,6.572,4.805,95.12,22.65
4/01/2017 4:00,1.084,1.82,6.763,4.821,89.12,22.65
4/01/2017 4:30,1.078,2.13,7.004,4.824,101.12,22.65
4/01/2017 5:00,1.112,1.85,6.665,4.584,96.12,22.9
4/01/2017 5:30,0.995,1.79,6.711,4.6,99.12,22.95
4/01/2017 6:00,1.107,1.84,7.081,4.848,94.12,22.95
4/01/2017 6:30,1.14,1.72,6.536,4.958,112.12,22.9
4/01/2017 7:00,1.129,2.04,7.226,4.67,108.12,22.9
4/01/2017 7:30,1.073,1.85,6.405,4.607,108.12,22.85
4/01/2017 8:00,1.117,1.66,6.797,4.708,95.12,22.9
4/01/2017 8:30,1.163,1.97,7.294,4.673,101.12,22.9
4/01/2017 9:00,1.219,2.11,7.256,4.43,102.12,22.95
4/01/2017 9:30,1.226,1.95,6.934,4.555,94.12,22.95
4/01/2017 10:00,1.275,2.32,6.806,4.48,105.12,22.95
4/01/2017 10:30,1.301,1.98,6.785,4.444,96.12,23
4/01/2017 11:00,1.294,2.13,7.038,4.563,98.12,23
4/01/2017 11:30,1.217,1.79,6.616,4.474,106.12,23
4/01/2017 12:00,1.154,1.73,7.067,4.59,99.12,24
4/01/2017 12:30,1.225,2.06,6.503,4.486,94.12,24.1
4/01/2017 13:00,1.299,2.24,6.933,4.755,98.12,24
4/01/2017 13:30,1.215,2.13,6.601,4.676,103.12,24
4/01/2017 14:00,1.26,2.19,6.516,4.749,96.12,23.95
4/01/2017 14:30,1.221,2.08,6.366,4.672,96.12,23.95
4/01/2017 15:00,1.228,2.08,6.299,4.583,94.12,23.95
4/01/2017 15:30,1.277,2.22,7.025,4.737,99.12,23.9
4/01/2017 16:00,1.118,1.9,6.557,4.441,101.12,23.9
4/01/2017 16:30,1.221,1.86,6.749,4.861,99.12,23.95
4/01/2017 17:00,1.241,1.8,6.691,4.702,106.12,23.95
4/01/2017 17:30,1.292,2.11,6.681,4.739,102.12,23.95
4/01/2017 18:00,1.233,2.26,6.544,4.602,106.12,23.95
4/01/2017 18:30,1.288,2.12,6.736,4.815,105.12,23.9
4/01/2017 19:00,1.147,1.89,6.757,4.722,103.12,23.9
4/01/2017 19:30,1.188,1.89,6.353,4.727,101.12,24
4/01/2017 20:00,1.149,2.07,6.527,4.766,101.12,24
4/01/2017 20:30,1.198,2.15,6.183,4.791,96.12,24
4/01/2017 21:00,1.245,1.94,6.769,5.004,96.12,24
4/01/2017 21:30,1.147,1.95,6.174,4.703,89.12,24
4/01/2017 22:00,1.185,1.89,6.514,5.024,101.12,24
4/01/2017 22:30,1.202,2.05,7.149,4.995,89.12,24.05
4/01/2017 23:00,1.154,1.92,7.032,5.004,94.12,24.05
4/01/2017 23:30,1.238,2.09,6.694,5.306,88.12,24.05
5/01/2017 0:00,1.156,1.77,6.586,5.02,98.12,24.05
5/01/2017 0:30,1.247,2.02,6.554,5.066,92.12,24.6
5/01/2017 1:00,1.189,1.85,6.573,5.006,94.12,24.4
5/01/2017 1:30,1.111,1.66,6.575,5.011,88.12,24.5
5/01/2017 2:00,1.236,1.84,6.522,5.528,89.12,24.55
5/01/2017 2:30,1.16,1.89,7.005,5.26,75.12,24.5
5/01/2017 3:00,1.145,1.94,6.525,5.202,78.12,24.5
5/01/2017 3:30,1.115,2.03,5.8,5.164,109.12,24.5
5/01/2017 4:00,1.095,1.91,6.385,5.057,92.12,24.5
5/01/2017 4:30,1.15,1.78,11.284,5.173,108.12,24.5
5/01/2017 5:00,1.106,1.97,6.968,4.871,112.12,24.45
5/01/2017 5:30,1.124,1.79,6.545,5.042,94.12,24.4
5/01/2017 6:00,1.024,1.64,7.211,5.118,94.12,24.45
5/01/2017 6:30,1.119,2.33,7.042,5.2,106.12,24.45
5/01/2017 7:00,1.011,1.87,6.162,5.002,103.12,24.45
5/01/2017 7:30,1.025,1.62,6.582,4.95,106.12,24.5
5/01/2017 8:00,1.076,1.83,7.264,5.24,102.12,24.55
5/01/2017 8:30,0.989,1.62,7.217,4.959,105.12,24.55
5/01/2017 9:00,0.969,1.97,7.346,4.927,106.12,24.6
5/01/2017 9:30,0.982,1.6,6.809,4.784,106.12,24.65
5/01/2017 10:00,1.038,2,6.348,5.122,92.12,24.75
5/01/2017 10:30,1.01,1.72,6.356,4.82,112.12,24.85
5/01/2017 11:00,0.956,1.82,6.969,4.85,106.12,24.9
5/01/2017 11:30,1.035,1.9,6.572,5.072,102.12,24.95
5/01/2017 12:00,0.98,1.88,6.635,5.264,106.12,25.15
5/01/2017 12:30,1.032,1.71,6.787,5.522,101.12,25.25
5/01/2017 13:00,1.005,1.63,6.57,5.735,102.12,25.35
5/01/2017 13:30,0.934,1.71,7.884,5.51,108.12,25.55
5/01/2017 14:00,0.971,2.04,7.278,5.787,109.12,25.65
5/01/2017 14:30,1.004,1.86,7.842,5.43,92.12,25.75
5/01/2017 15:00,1.041,1.64,7.797,5.774,92.12,25.8
5/01/2017 15:30,0.993,1.66,7.001,5.253,98.12,25.7
5/01/2017 16:00,1.081,1.83,6.315,5.179,89.12,25.55
5/01/2017 16:30,1.061,1.76,6.788,5.099,92.12,25.7
5/01/2017 17:00,1.047,1.97,8.467,5.196,79.12,25.6
5/01/2017 17:30,1.056,1.76,6.415,5.243,109.12,25.6
5/01/2017 18:00,1.075,1.87,7.51,5.068,110.12,25.6
5/01/2017 18:30,1.117,1.94,7.56,5.222,112.12,25.6
5/01/2017 19:00,1.07,2.01,7.484,4.93,102.12,25.6
5/01/2017 19:30,1.075,1.66,6.746,4.991,112.12,25.6
5/01/2017 20:00,1.065,1.68,7.536,4.912,99.12,25.6
5/01/2017 20:30,1.03,1.6,8.489,4.878,110.12,25.6
5/01/2017 21:00,1.096,2,8.376,5.129,110.12,25.6
5/01/2017 21:30,1.03,1.67,8.041,4.743,98.12,25.55
5/01/2017 22:00,1.044,2.03,8.081,5.078,85.12,25.6
5/01/2017 22:30,1.04,1.84,7.508,4.902,108.12,25.6
5/01/2017 23:00,0.985,1.81,7.024,4.936,115.12,25.6
5/01/2017 23:30,0.983,1.79,8.082,4.984,105.12,25.55
6/01/2017 0:00,1.058,1.83,8.118,5.292,105.12,25.55
6/01/2017 0:30,0.991,1.97,7.841,5.223,106.12,25.55
6/01/2017 1:00,0.988,1.62,8.297,5.445,112.12,25.5
6/01/2017 1:30,1.008,1.68,8.443,5.622,110.12,25.5
6/01/2017 2:00,1.04,1.68,7.674,5.635,110.12,25.5
6/01/2017 2:30,0.973,1.71,7.071,5.358,109.12,25.5
6/01/2017 3:00,1.006,1.59,8.125,5.225,105.12,25.5
6/01/2017 3:30,0.999,1.44,8.623,5.269,115.12,25.5
6/01/2017 4:00,1.051,2.12,7.739,5.363,120.12,25.5
6/01/2017 4:30,1.075,1.94,8.828,5.666,112.12,25.5
6/01/2017 5:00,1.036,1.79,7.865,5.592,116.12,25.5
6/01/2017 5:30,1.064,2.08,8.469,5.503,113.12,25.5
6/01/2017 6:00,1.006,2.06,8.897,5.614,116.12,25.5
6/01/2017 6:30,1.042,1.44,8.715,5.484,119.12,25.5
6/01/2017 7:00,0.951,1.51,8.181,5.515,123.12,25.5
6/01/2017 7:30,1.027,1.82,8.916,5.152,92.12,25.5
6/01/2017 8:00,0.986,1.43,8.444,5.383,115.12,25.5
6/01/2017 8:30,1.038,1.56,7.488,5.24,117.12,25.55
6/01/2017 9:00,1.05,1.94,8.208,5.045,122.12,25.55
6/01/2017 9:30,1.079,1.91,8.417,5.4,117.12,25.55
6/01/2017 10:00,1.01,1.63,8.23,5.152,115.12,25.6
6/01/2017 10:30,1.073,1.91,7.601,5.165,110.12,25.65
6/01/2017 11:00,1.033,1.55,7.571,5.127,117.12,25.65
6/01/2017 11:30,1.012,1.67,8.416,4.95,117.12,25.75
6/01/2017 12:00,1.049,1.89,7.771,5.052,113.12,25.75
6/01/2017 12:30,1.018,1.98,8.234,4.703,117.12,25.75
6/01/2017 13:00,1.091,1.95,8.145,5.18,110.12,25.8
6/01/2017 13:30,1.144,1.74,8.909,5.395,110.12,25.8
6/01/2017 14:00,1.241,2.2,7.837,5.341,119.12,25.8
6/01/2017 14:30,1.212,2.23,8.881,5.389,110.12,25.8
6/01/2017 15:00,1.227,2.3,7.557,5.237,116.12,25.8
6/01/2017 15:30,1.171,2.4,7.292,5.087,110.12,25.8
6/01/2017 16:00,1.282,1.94,8.046,5.259,103.12,25.85
6/01/2017 16:30,1.277,2.12,7.133,5.25,115.12,25.85
6/01/2017 17:00,1.223,2.16,7.622,5.341,112.12,25.85
6/01/2017 17:30,1.251,2,7.356,5.073,122.12,25.8
6/01/2017 18:00,1.202,2.22,7.243,5.083,110.12,25.8
6/01/2017 18:30,1.178,1.93,7.814,4.781,108.12,25.8
6/01/2017 19:00,1.22,2.1,7.507,5.157,92.12,25.75
6/01/2017 19:30,1.144,1.83,8.145,4.854,102.12,25.8
6/01/2017 20:00,1.128,1.69,7.305,4.936,103.12,25.75
6/01/2017 20:30,1.159,1.95,8.056,5.016,98.12,25.75
6/01/2017 21:00,1.084,1.53,7.644,4.844,106.12,25.75
6/01/2017 21:30,1.075,1.67,7.037,4.971,110.12,25.75
6/01/2017 22:00,1.186,1.79,7.266,5.117,103.12,25.75
6/01/2017 22:30,1.152,2.02,7.358,4.84,94.12,25.7
6/01/2017 23:00,1.159,1.66,7.325,5.125,101.12,25.7
6/01/2017 23:30,1.259,2.16,8.084,5.158,108.12,25.7
7/01/2017 0:00,1.336,2.5,7.334,5.239,103.12,25.65
7/01/2017 0:30,1.436,2.39,7.677,5.222,102.12,25.7
7/01/2017 1:00,1.575,3.09,8.138,5.044,106.12,25.7
7/01/2017 1:30,1.731,2.96,5.974,5.031,108.12,25.7
7/01/2017 2:00,1.783,3.2,7.524,5.208,110.12,25.65
7/01/2017 2:30,1.955,3.71,7.752,5.378,94.12,25.65
7/01/2017 3:00,1.822,2.78,7.911,5.184,103.12,25.65
7/01/2017 3:30,1.831,3.13,7.783,5.048,103.12,25.65
7/01/2017 4:00,1.865,3.21,6.788,5.395,103.12,25.65
7/01/2017 4:30,1.783,2.84,8.069,5.105,103.12,25.65
7/01/2017 5:00,1.941,3.21,7.057,5.457,112.12,25.6
7/01/2017 5:30,1.76,3.08,6.853,5.187,102.12,25.6
7/01/2017 6:00,1.864,2.96,6.838,5.349,99.12,25.6
7/01/2017 6:30,1.743,2.59,7.351,5.199,99.12,25.6
7/01/2017 7:00,1.856,3.41,7.294,5.416,98.12,25.6
7/01/2017 7:30,1.913,3.16,7.869,5.425,103.12,25.6
7/01/2017 8:00,1.883,2.79,7.22,5.487,106.12,25.6
7/01/2017 8:30,1.915,3.35,7.589,5.496,101.12,25.65
7/01/2017 9:00,1.844,2.98,7.597,5.377,101.12,25.65
7/01/2017 9:30,1.836,3.17,8.391,5.308,91.12,25.65
7/01/2017 10:00,1.941,3.76,7.474,5.655,96.12,25.65
7/01/2017 10:30,1.874,3.79,7.342,5.695,99.12,25.7
7/01/2017 11:00,2.002,3.17,7.986,5.665,102.12,25.65
7/01/2017 11:30,1.929,3.46,8.143,5.651,99.12,25.7
7/01/2017 12:00,1.865,3.43,7.913,5.495,92.12,25.7
7/01/2017 12:30,1.925,3.03,7.748,5.758,102.12,25.7
7/01/2017 13:00,1.752,2.98,8.492,5.467,101.12,25.7
7/01/2017 13:30,1.736,3.28,7.668,5.264,101.12,25.75
7/01/2017 14:00,1.81,3.62,7.891,5.714,102.12,25.75
7/01/2017 14:30,1.849,2.91,8.035,5.878,92.12,25.75
7/01/2017 15:00,1.785,2.64,8.831,5.668,94.12,25.8
7/01/2017 15:30,1.755,2.67,8.367,5.708,91.12,25.8
7/01/2017 16:00,1.667,2.73,8.203,5.748,88.12,25.8
7/01/2017 16:30,1.684,2.78,8.291,5.639,88.12,25.8
7/01/2017 17:00,1.776,2.98,8.218,5.745,91.12,25.8
7/01/2017 17:30,1.796,2.98,8.552,5.776,86.12,25.8
7/01/2017 18:00,1.74,3.09,8.846,5.805,89.12,25.8
7/01/2017 18:30,1.648,3.04,8.841,5.532,89.12,25.8
7/01/2017 19:00,1.595,2.81,7.79,5.438,91.12,25.8
7/01/2017 19:30,1.755,3.37,8.834,5.835,89.12,25.8
7/01/2017 20:00,1.688,2.74,8.156,5.796,92.12,25.75
7/01/2017 20:30,1.702,2.76,7.914,5.987,89.12,25.75
7/01/2017 21:00,1.7,3.03,7.556,5.555,86.12,25.75
7/01/2017 21:30,1.737,3.07,8.452,5.72,91.12,25.75
7/01/2017 22:00,1.769,3.16,8.544,6.048,89.12,25.75
7/01/2017 22:30,1.745,2.91,8.845,5.802,81.12,25.7
7/01/2017 23:00,1.861,2.89,7.682,6.005,91.12,25.7
7/01/2017 23:30,1.837,3.28,8.194,5.784,85.12,25.7
8/01/2017 0:00,1.958,3.21,7.88,5.748,92.12,25.7
8/01/2017 0:30,1.867,2.87,8.284,5.874,96.12,25.7
8/01/2017 1:00,1.966,3.59,8.932,5.936,92.12,25.7
8/01/2017 1:30,1.871,2.78,7.87,5.744,91.12,25.65
8/01/2017 2:00,1.729,2.95,8.802,5.899,95.12,25.65
8/01/2017 2:30,1.778,2.79,8.966,5.72,88.12,25.6
8/01/2017 3:00,1.834,2.86,7.261,6.052,94.12,25.6
8/01/2017 3:30,1.677,3.05,9.374,5.831,91.12,25.6
8/01/2017 4:00,1.758,3.08,8.476,5.835,92.12,25.6
8/01/2017 4:30,1.756,2.75,9.276,5.882,84.12,25.6
8/01/2017 5:00,1.62,2.74,8.637,5.996,91.12,25.55
8/01/2017 5:30,1.625,2.99,9.014,5.574,94.12,25.55
8/01/2017 6:00,1.644,2.57,8.95,5.771,89.12,25.55
8/01/2017 6:30,1.69,3.08,8.965,5.716,92.12,25.55
8/01/2017 7:00,1.8,2.73,8.845,6.041,91.12,25.6
8/01/2017 7:30,1.606,2.71,7.869,5.74,95.12,25.6
8/01/2017 8:00,1.565,2.29,8.948,5.799,95.12,25.65
8/01/2017 8:30,1.67,2.59,8.803,6.096,92.12,25.65
8/01/2017 9:00,1.593,2.91,8.87,5.783,92.12,25.65
8/01/2017 9:30,1.528,2.76,8.496,5.964,88.12,25.7
8/01/2017 10:00,1.579,2.5,9.102,5.728,91.12,25.75
8/01/2017 10:30,1.504,2.61,9.192,5.618,94.12,25.8
8/01/2017 11:00,1.564,2.4,8.58,6.029,85.12,25.85
8/01/2017 11:30,1.595,2.81,8.182,6.08,89.12,25.9
8/01/2017 12:00,1.734,2.48,8.422,6.28,94.12,25.9
8/01/2017 12:30,1.512,2.43,8.483,5.929,92.12,25.9
8/01/2017 13:00,1.628,2.77,8.199,6.195,95.12,25.9
8/01/2017 13:30,1.529,2.29,8.768,6.006,96.12,25.95
8/01/2017 14:00,1.563,2.65,8.907,5.837,86.12,25.95
8/01/2017 14:30,1.414,2.12,8.897,5.754,88.12,25.95
8/01/2017 15:00,1.513,2.78,8.616,5.685,89.12,25.95
8/01/2017 15:30,1.594,2.62,8.389,6.167,92.12,25.95
8/01/2017 16:00,1.482,2.85,7.543,5.863,92.12,25.95
8/01/2017 16:30,1.487,2.64,8.481,5.958,91.12,25.95
8/01/2017 17:00,1.439,2.52,7.508,5.976,88.12,25.95
8/01/2017 17:30,1.325,2.23,7.554,5.85,91.12,25.9
8/01/2017 18:00,1.475,2.92,8.649,6.315,95.12,25.9
8/01/2017 18:30,1.471,2.9,8.659,6.196,92.12,25.9
8/01/2017 19:00,1.324,2.17,8.605,5.702,94.12,25.85
8/01/2017 19:30,1.378,2.63,8.601,5.951,88.12,25.85
8/01/2017 20:00,1.369,2.42,8.894,6.076,91.12,25.85
8/01/2017 20:30,1.368,2.33,9.051,6.036,89.12,25.8
8/01/2017 21:00,1.445,2.46,8.757,6.077,89.12,25.8
8/01/2017 21:30,1.328,1.98,8.051,6.086,91.12,25.8
8/01/2017 22:00,1.288,2.14,8.664,6.282,92.12,25.75
8/01/2017 22:30,1.378,2.23,8.553,6.396,86.12,25.8
8/01/2017 23:00,1.412,2.35,8.876,6.289,89.12,25.75
8/01/2017 23:30,1.369,2.44,8.5,6.3,91.12,25.75
9/01/2017 0:00,1.319,2.02,8.843,6.203,88.12,25.75
9/01/2017 0:30,1.247,2.1,8.814,6.182,89.12,25.7
9/01/2017 1:00,1.349,1.98,8.53,6.4,86.12,25.7
9/01/2017 1:30,1.308,2.72,7.755,6.337,88.12,25.65
9/01/2017 2:00,1.29,2.1,8.848,6.404,91.12,25.75
9/01/2017 2:30,1.38,2.36,8.921,6.493,86.12,25.7
9/01/2017 3:00,1.328,2.23,7.899,6.472,89.12,25.7
9/01/2017 3:30,1.293,1.88,8.23,6.409,85.12,25.7
9/01/2017 4:00,1.318,2.04,7.298,6.216,89.12,25.7
9/01/2017 4:30,1.224,2.04,8.877,6.484,92.12,25.65
9/01/2017 5:00,1.201,2,8.575,6.375,91.12,25.6
9/01/2017 5:30,1.264,1.91,8.23,6.472,92.12,25.6
9/01/2017 6:00,1.3,2.22,8.823,6.66,94.12,25.55
9/01/2017 6:30,1.269,2.25,8.005,6.407,89.12,25.6
9/01/2017 7:00,1.311,2.08,8.554,6.478,92.12,25.6
9/01/2017 7:30,1.317,2.9,8.5,6.564,89.12,25.6
